elapsed_seconds,kind,label,loss,lr,step
428.3250479698181,training,sce_r1_s2,0.8605296015739441,1.4303889422073918e-06,22000
437.4892644882202,training,sce_r1_s2,0.9013119339942932,1.0880875769976822e-06,22500
446.64975810050964,training,sce_r1_s2,0.8856143951416016,8.060014796073372e-07,23000
455.77505469322205,training,sce_r1_s2,0.8809023499488831,5.85338586012028e-07,23500
464.95998978614807,training,sce_r1_s2,0.8899065256118774,4.270438085989158e-07,24000
474.11652970314026,training,sce_r1_s2,0.8687034249305725,3.317949899067383e-07,24500
483.32328033447266,training,sce_r1_s2,0.9143449664115906,3e-07,25000
21.652798652648926,training,sce_r1_s3,3.6115500926971436,3.0000000000000004e-08,1
31.062846899032593,training,sce_r1_s3,1.3015961647033691,1.5e-05,500
40.493260622024536,training,sce_r1_s3,1.1997582912445068,3e-05,1000
49.774832248687744,training,sce_r1_s3,1.0481820106506348,2.9968205010093264e-05,1500
58.947709798812866,training,sce_r1_s3,0.9836211204528809,2.9872956191401087e-05,2000
68.03322386741638,training,sce_r1_s3,1.042186975479126,2.971466141398797e-05,2500
77.10994362831116,training,sce_r1_s3,0.9670464396476746,2.9493998520392662e-05,3000
86.22665452957153,training,sce_r1_s3,0.9342807531356812,2.921191242300232e-05,3500
95.45695400238037,training,sce_r1_s3,0.9840885996818542,2.8869611057792606e-05,4000
104.6462037563324,training,sce_r1_s3,0.9669347405433655,2.846856021176042e-05,4500
113.71584415435791,training,sce_r1_s3,0.9530649781227112,2.8010477246198918e-05,5000
122.86125802993774,training,sce_r1_s3,0.9557631015777588,2.74973237426928e-05,5500
131.9636480808258,training,sce_r1_s3,0.9417257308959961,2.6931297103324846e-05,6000
141.04784107208252,training,sce_r1_s3,0.9201706647872925,2.6314821141062815e-05,6500
150.14382100105286,training,sce_r1_s3,0.9406261444091797,2.565053570062023e-05,7000
159.24283170700073,training,sce_r1_s3,0.9245986938476562,2.4941285354236023e-05,7500
168.5442316532135,training,sce_r1_s3,0.951230525970459,2.4190107220779503e-05,8000
177.7047884464264,training,sce_r1_s3,0.9212144613265991,2.3400217960341093e-05,8500
186.82711815834045,training,sce_r1_s3,0.9221301674842834,2.2575e-05,9000
195.97796773910522,training,sce_r1_s3,0.8539857864379883,2.171798704975217e-05,9500
205.2225377559662,training,sce_r1_s3,0.920180082321167,2.0832848970621583e-05,10000
214.44561004638672,training,sce_r1_s3,0.9051080346107483,1.992337605975195e-05,10500
223.5902190208435,training,sce_r1_s3,0.8951212763786316,1.8993462819772435e-05,11000
232.78706169128418,training,sce_r1_s3,0.8997114896774292,1.8047091281939508e-05,11500
241.87952184677124,training,sce_r1_s3,0.9223940372467041,1.708831395446777e-05,12000
251.02630996704102,training,sce_r1_s3,0.9109711050987244,1.6121236469067628e-05,12500
260.28887581825256,training,sce_r1_s3,0.8881688714027405,1.515e-05,13000
269.44090270996094,training,sce_r1_s3,0.890020489692688,1.4178763530932375e-05,13500
278.5573215484619,training,sce_r1_s3,0.9049370884895325,1.3211686045532237e-05,14000
287.63653445243835,training,sce_r1_s3,0.870723307132721,1.2252908718060498e-05,14500
296.8624231815338,training,sce_r1_s3,0.9119475483894348,1.1306537180227566e-05,15000
306.05523681640625,training,sce_r1_s3,0.8846410512924194,1.0376623940248055e-05,15500
315.2145047187805,training,sce_r1_s3,0.8867468237876892,9.467151029378419e-06,16000
324.32122135162354,training,sce_r1_s3,0.9395041465759277,8.582012950247835e-06,16500
333.53990030288696,training,sce_r1_s3,0.8962801694869995,7.725000000000003e-06,17000
342.7105484008789,training,sce_r1_s3,0.8906291127204895,6.899782039658911e-06,17500
351.9282476902008,training,sce_r1_s3,0.8670501708984375,6.109892779220499e-06,18000
361.2114589214325,training,sce_r1_s3,0.9079238176345825,5.3587146457639785e-06,18500
370.34260845184326,training,sce_r1_s3,0.9191310405731201,4.649464299379771e-06,19000
379.43728160858154,training,sce_r1_s3,0.9048678278923035,3.9851788589371875e-06,19500
388.7250907421112,training,sce_r1_s3,0.8956595063209534,3.3687028966751593e-06,20000
397.8403675556183,training,sce_r1_s3,0.8870550394058228,2.8026762573072015e-06,20500
407.05016589164734,training,sce_r1_s3,0.9236048460006714,2.2895227538010853e-06,21000
416.2475965023041,training,sce_r1_s3,0.9144411087036133,1.8314397882395793e-06,21500
425.437775850296,training,sce_r1_s3,0.8804931044578552,1.4303889422073918e-06,22000
434.62606287002563,training,sce_r1_s3,0.8784213662147522,1.0880875769976822e-06,22500
443.93882942199707,training,sce_r1_s3,0.8939028978347778,8.060014796073372e-07,23000
453.05287647247314,training,sce_r1_s3,0.856433629989624,5.85338586012028e-07,23500
462.25177478790283,training,sce_r1_s3,0.9142635464668274,4.270438085989158e-07,24000
471.4203402996063,training,sce_r1_s3,0.8818860650062561,3.317949899067383e-07,24500
